UserName,Handle,Timestamp,Comments,Likes,Retweets,Text
Carmen Lilia Canturosas,@Carmenliliacrv,2020-12-16T02:17:34.000Z,"CON LOS TAMAULIPECOS NO SE JUEGA
 Muy grave que el gobierno del Estado no haya considerado su adhesión al #INSABI y garantizar la salud para los #tamaulipecos de la mano del Gobierno Federal, pero más grave aún que se haya signado un compromiso sin la conciencia para cumplirlo.The following media includes potentially sensitive content. Change settings
View",,,1
Instituto de Salud para el Bienestar,@INSABI_mx,2020-12-16T02:17:34.000Z,"El #INSABI tiene como objetivo cumplir con el mandato constitucional de que todas y todos los mexicanos tengan acceso a servicios de salud, medicamentos e insumos, de forma gratuita.
La #salud es un derecho y trabajamos todos los días para que esté garantizado.",1,3,12
Américo Villarreal,@Dr_AVillarreal,2020-12-16T02:17:34.000Z,"Esta semana compareció ante el Senado el titular del #INSABI 
@Juanferrer62
, atrás quedaron todos los ataques infundados  y la desinformación sobre la atención de la salud de los mexicanos, hoy caminamos firmes hacia un México más sano.",,4,16
Alma Vidrio #UsaCubrebocas,@AVidrio5,2020-12-16T02:17:34.000Z,"Replying to 
@tirano_zorro
 @brozoxmiswebs
 and 
@lopezobrador_5. Grupos vulnerables de la población: date una vuelta por #Chiapas, el estado MÁS pobre de 
, y muchos grupos indígenas están furiosos por que NO se sustituyó #Prospera y el #Insabi los ha dejado expuestos a padecimientos que el #SeguroPopular ya trataba",,,1
El Diario de Sonora,@eldiariodeson,2020-12-11T20:01:48.000Z,#Insabi con recursos suficientes para vacuna anti-covid  http://ow.ly/ajzq30roayq,,,
GRUPO MILED,@noticiasmiled,2020-12-11T20:01:48.000Z,Dan 264 millones de pesos al #Insabi por rifa de avión Presidencial https://miled.com/2020/12/11/dan-264-millones-de-pesos-al-insabi-por-rifa-de-avion-presidencial/…,,,1
Global News México,@GlobalNMexico,2020-12-11T20:01:48.000Z,"#Destacamos El Instituto de Salud para el Bienestar (#Insabi) obtuvo 264 millones 131 mil 650 pesos de la #rifa del #AviónPresidencial, informó Margarita González Sarabia, directora de la #LoteríaNacional.Insabi obtuvo 264 mdp por rifa del avión presidencial
El Instituto de Salud para el Bienestar (Insabi) obtuvo 264 millones 131 mil 650 pesos de la rifa del avión presidencial, informó Margarita González Sarabia, directora de la Lotería Nacional. Explicó...
globalnewsmexico.com",,,
PeriódicoElNacional,@elnacionalred,2020-12-11T20:01:48.000Z," #NACIONAL 
#Insabi obtuvo 264 mdp por rifa del avión presidencial: Lotería Nacional  

El pago de premios se gastaron mil 272 millones 727 mil 260 pesos y en el pago de impuestos, comisiones y gastos de operación 286 millones 817 mil 590 pesos. 
 https://bit.ly/345ghvw",,,
Alberto Viveros Noticias,@AViverosNoticia,2020-12-11T20:01:48.000Z,"DAN 264 MILLONES DE PESOS AL INSABI POR RIFA DE AVIÓN PRESIDENCIAL

#INSABI #AvióPresidencial #Rifa

Seguir leyendo
https://albertoviverosnoticias.com/detallenota.php?idn=50635…",,,
cruceromx,@cruceromx,2020-12-11T20:01:48.000Z," El titular de #INSABI garantiza abasto de #medicamentos 
 en el primer mes de 2021.Garantiza INSABI abasto de medicamentos en el primer mes de 2021 - CruceroMX
Ciudad de México.- Durante su comparecencia en el Senado, el titular del Instituto de Salud para el Bienestar (Insabi), Juan Antonio Ferrer garantizó que se acabará el desabasto de medicamentos en el...
cruceromx.com",,,
La Verdad Noticias,@LvdNoticias,2020-12-11T20:01:48.000Z,"Para el año #2021 se terminará el desabasto de #medicamentos prioritario, según el #Insabi The following media includes potentially sensitive content. Change settings
View",,,
Tribuna Noticias,@NoticiasTribuna,2020-12-11T20:01:48.000Z," Sorteo del Avión Presidencial deja remanente de 264 millones 131 mil 650 pesos, recursos que fueron destinados al #Insabi: Loteria Nacional.Recibe Insabi más de 264 mdp de remanente del Sorteo especial del Avión Presidencial
La directora de la Lotería Nacional, Margarita González Sarabia, informó que se obtuvo un remanente o utilidad del sorteo del Avión Presidencial de 264 millones 131 mil 650 pesos, recursos que fueron...
tribunanoticias.mx",,,2
Intermedia México,@intermedia_mx,2020-12-11T20:01:48.000Z,"Conferencia matutina de 
@lopezobrador_
  11 de diciembre 2020

.
#AMLO #conferencia #presidente #mañanera #carta #ministro #ArturoZaldivar #SCJN #libertad #Rafael #Tesorera #Federación  #aportaciones #aguinaldos #servidores #públicos #INSABI #ambulancias  #venta #avión",,,
Diario Portal,@Diario_Portal,2020-12-11T20:01:48.000Z,"#LaMañanera #EnBreve | Vie11Dic

#RifaDelAvion
Margarita González Saravia, Directora de 
@lotenal
, ofreció los resultados del ""sorteo del avión presidencial"". Aseguró que el beneficio obtenido se destinó principalmente para favorecer al sector educativo y al #INSABI:",,,
Ignívomo,@ManilkaraZ,2020-12-11T20:01:48.000Z,"80 ambulancias para hospitales del IMSS bienestar obtenidas por la aportación voluntaria de altos funcionarios. Algo imposible de ver hasta hace poco. 
 #INSABI #AMLOLujoDePresidenteQuote Tweet
CALO LUNA
@CALOLUNA
 · Dec 11, 2020
Insabi: el beneficiado por los 108 millones recaudados por las aportaciones voluntarias de aguinaldos de altos funcionarios. Se adquirirán 80 ambulancias para centros de salud más alejados.",,1,2
Jesús de Moori Koenig,@JdeMooriKoenig,2020-12-10T13:26:26.000Z,"#VacunasParaTodos #UsoPolíticoDelDerechoAlaSalud #INSABI #Covid_19mx #amloco #México #Covid_19mx #IMSS #ISSTEQuote Tweet
Ray
@RayChicalor
 · Dec 9, 2020
la nueva ""torta con refresco"" para las elecciones 2021...",,,1
Vida Politica,@vida_politica,2020-12-10T13:26:26.000Z,"DESDE LAS RECONDITAS FILAS DEL DESEMPLEO, INICIAN PLANTÓN EX TRABAJADORES DEL #SEGUROPOPULAR, EN DEMANDA DE SER #REINSTALADOS EN EL #INSABI…",,,
Pandemia Como Anillo Al Dedo,@felipapemepio,2020-12-10T13:26:26.000Z,"Replying to 
@gaonananananaPobre imbecil hay sistemas de salud Privados que valen más que tu #insabi pobre mediocre. El gobierno debería permitir compra del sistema privado para no hacerse cargo él de todo, pero eso es algo que un chairo no entendería. Al final el sistema privado es quien te dió la vacuna",,,
R2D2,@arturogomora1,2020-12-10T13:26:26.000Z,"Replying to 
@ArturoHerrera_G11 años sin seguridad social y trabajo para el gobierno por que #insabi ",,,1
Lili,@cerezazu,2020-12-10T13:26:26.000Z,"AYUDA 
@lopezobrador_
  a nuestro gobierno Antorchista no le importa la vida de nuestra gente, #lospobresprimero #saluddigna #INSABI ahora ni consulta quieren dar porque no tienen los medicamentos, la encargada no quiso dar su nombre ni el de la directora del Centro de Salud.",1,,
HOYTamaulipas,@HOYTamaulipas,2020-12-10T13:26:26.000Z,"#México
Entregan más de 283 mil firmas para que #MielomaMúltiple sea tratado por #Insabi - LEE Entregan más de 283 mil firmas para que Mieloma Múltiple sea tratado por Insabi
El objetivo es lograr que se enliste al Mieloma Múltiple como enfermedad catastrófica y de esta forma los pacientes con este mal y sin seguridad social, puedan acceder a medicamentos de última...
hoytamaulipas.net",,,1
Quadratín Michoacán,@Quadratin_,2020-12-10T13:26:26.000Z,"Las peticiones ya juntan más de 284 mil firmas, y este lunes se le enviaron al doctor Jorge Alcocer Varela, secretario de #Salud de México. 

#mielomamultiple #InsabiReúnen firmas para enlistar dentro del Insabi al mieloma múltiple
Por tercera ocasión desde el 2017.
quadratin.com.mx",,2,3
ê∟ Å∟ƒR£Ð ©,@estilleto,2020-12-10T13:26:26.000Z,"El #insabi habré su primera clínica, estos son los padecimientos que trata...Quote Tweet
Héctor de Mauleón
@hdemauleon
 · Dec 6, 2020
Me encanta lo de los asteroides.
 twitter.com/MVivant/status…",,,
N30,@N30_GS,2020-12-10T13:26:26.000Z,Mi cabecita blanca tan culero... #4taTransformacion #insabi #nomames,,,
Olinka Gabiña,@Oli_Gabina,2020-12-10T13:26:26.000Z,"difícil perder a mi padre,el trato q se le dió a sus restos y a la familia debido al covid19,el no poder acceder a los apoyos en donde él trabajaba x burocracia y ahora el trámite #DeudosCovid q envía mal los datos y no permite registro,apoyoxfavor 
@lopezobrador_
  #SNDIF #INSABI",2,,
Olinka Gabiña,@Oli_Gabina,2020-12-10T13:26:26.000Z,"difícil perder a mi padre,el trato q se le dió a sus restos y a la familia debido al covid19,el no poder acceder a los apoyos en donde él trabajaba por burocracia y ahora el trámite #DeudosCovid q envía mal los datos y no permite registro,apoyoxfavor #amlo #Morena #SNDIF #INSABI",,,
manny pacquiao,@Oscar_Quezada3,2020-12-10T13:26:26.000Z,"@lopezobrador_
 buen día licenciado, ud ¿No considera ridículo que solo con el aguinaldo, un legislador perciba mas que un médico especialista de la secretaría de salud #Insabi durante todo el año? Se debe hacer justicia laboral en todos los rubros",,,
cancermex,@cancermex,2020-12-10T13:26:26.000Z,¿Por qué #MásPresupuestoparaSalud? Son 240 mil millones de pesos que deben ir a #INSABI e #IMSS-Bienestar donde se atienden a las personas más pobres; quienes trabajan sin seguridad social o viven en las zonas rurales e indígenas marginadas. Firma: https://bit.ly/3ivdyjm,,2,1
Américo Villarreal,@Dr_AVillarreal,2020-12-10T13:26:26.000Z,"La meta es un México más sano, hoy nos reunimos con Juan Antonio Ferrer, Director del #INSABI.",1,3,16
Instituto de Salud para el Bienestar,@INSABI_mx,2020-12-03T15:30:00.000Z,"#INSABI y 
@UNOPS_es
 realizan la 2a #SesiónInformativa, sobre la #CompraDeMedicamentos y material de curación, que transformará el mercado en más competitivo, transparente y eficaz.

Sigue la transmisión por:
 https://youtu.be/epiGWhGrznY",,4,5
Roberto Sánchez,@intelligent_Spo,2020-12-03T15:30:00.000Z,#Insabi de primer mundo.,,2,3
Instituto de Salud para el Bienestar,@INSABI_mx,2020-12-03T15:30:00.000Z,"Hoy #INSABI participa en la 2a #SesiónInformativa, con 
@UNOPS_es
 sobre las licitaciones públicas internacionales de #CompraDeMedicamentos y material de curación en México para garantizar el derecho a la salud.

Sigue la transmisión por:
 http://youtu.be/epiGWhGrznY",,3,8
Ana,@AryWxt,2020-12-03T15:30:00.000Z,"Replying to 
@eltio01Si logras conseguir ser #Insabi",,,
Arturo Viquez,@viquez_arturo,2020-12-03T15:30:00.000Z,"El #Insabi intervendrá en los #Hospitales #Inconclusos del Edoméx señaló Diputada de MORENA 

https://m.facebook.com/story.php?story_fbid=3621144407952994&id=100001724116748&sfnsn=scwspmo…",,,
Thomas Font,@Thomastlahuac,2020-12-03T15:30:00.000Z,"Replying to 
@ClaudiasheinFelicidades por el Nuevo #insabi",1,,2
Rejija,@Rejija,2020-12-03T15:30:00.000Z,"#Insabi rescatará 10 #hospitales inconclusos del #Edomex https://eluniversal.com.mx/metropoli/insabi-rescatara-10-hospitales-inconclusos-del-edomex… vía 
@El_Universal_MxThe following media includes potentially sensitive content. Change settings
View",,,
IamRichAG,@ricatw1,2020-12-03T15:30:00.000Z,"Replying to 
@ChristianWzzzSi desaparece #Morena que ojalá sea así, se sentará por confirmado el fracaso de esa corriente efímera, mitómana, podrida y malformada.
#MALObrador
#PEMEX
#DosBocas 
#TrenMaya
#AvionPresidencialNoRifa
#Insabi
#SantaLucia
#UnicamenteRobaron
Dónde está lo extraordinario? ",,1,4
Diputado Ricardo Villarreal Loo,@SoyRicardoVilla,2020-12-03T15:30:00.000Z,"(2/2) 
 por más de 200 millones de pesos.
¡Es una burla de la federación, el tema de Insabi para las entidades federativas!
#RV #LegislandoContigo #INSABI“Insabi ha fracasado en SLP, tras desaparición del Seguro Popular”
El diputado Ricardo Villarreal criticó que el Insabi mantiene un adeudo por 200 mdp con el Hospital Central El Instituto de Salud para el Bienestar (Insabi) continúa siendo “un elefante blanco” para...
globalmedia.mx",,,
Quadratín SLP Noticias,@Quadratin_SLP,2020-12-03T15:30:00.000Z,"#SLP #INSABI 

Lo anterior lo dio a conocer el titular de la XII Zona Militar, Guzmar Ángel González Castillo.Gobierno del Estado administrará el Hospital Insabi - Quadratín
La Sedena se hará cargo del antiguo Dr. Ignacio Morones Prieto
sanluispotosi.quadratin.com.mx",,,1
Oscar Rodriguez #OPCmx,@ozorrillo,2020-12-03T15:30:00.000Z,"El sistema danés de salud de 
@lopezobrador_
 inaugurado ayer #INSABI #DinamarcaQuote Tweet
Jose Contreras Ruiz
@eltio01
 · Dec 1, 2020
Este ""nuevo sistema de gratuidad es una M-I-E-R-D-A y les explico, hasta ahora como va a funcionar de acuerdo a las instrucciones que nos han dado (abro hilo):
Show this thread",,,
@netoglez,@netoglez,2020-12-03T15:30:00.000Z,"Replying to 
@RositaPelayo1
 @franciscoreyes
 and 
@EnriqueAlfaroRSALUD.
1.pandemia
2.#INSABI al cual Jalisco no se adhirio por berrinche de 
@EnriqueAlfaroR
 
SEGURIDAD.
1.- CJNG al cual esta aliado
2.- leyes y policías que protegen delincuentes y criminalizan a la ciudadania por no portar cubrebocas
ECONOMIA.
checa los indicadores de #INEGI",,,4
Alejandra Woodrum,@allicat_ky,2020-12-02T00:14:18.000Z,"#INSABI #kakasQuote Tweet
Diego
@elotrosemeolvi2
 · Dec 1, 2020
Replying to @DonPorfifirio
Que no entendimos...",,,1
ViChente,@Vichente21,2020-12-02T00:14:18.000Z,"#INSABI eres tú?Quote Tweet
chanel cirugia/cirujanos
@afrianita666
 · Dec 1, 2020
Los dos intensivistas renunciaron. No hay líder en los equipos COVID. 
No hay medicamento para sedar a los pacientes así que hay que amarrarlos para que no se saquen el tubo mientras sienten todo. 

Pero ustedes planeen sus reuniones familiares en diciembre, al cabo no pasa nada.",,,
Decálogo,@DecalogoOficial,2020-12-02T00:14:18.000Z,"#Política
Tunden a AMLO por comparar sistema de salud con Dinamarca.

https://decalogonews.com/x1/tunden-a-amlo-por-comparar-sistema-de-salud-con-dinamarca/…

#AMLO #XavierTello #JavierLozano #Insabi #FelipeCalderón #AndrésManuelLópezObrador #Decálogo",,,
Irene - Piedra Lunar,@mirenber,2020-12-02T00:14:18.000Z,"Un familiar fue al #INSABI a recoger su medicamento (controlado) y le dijeron que no hay, que le recomiendan que mejor lo compre. ¿No les habrán avisado que ya sus servicios son como Dinamarca y anexos a partir de hoy?",,1,1
Mr. Chanandler Bong,@MrChanandlerBon,2020-12-02T00:14:18.000Z,"Replying to 
@ChumelTorresSe dice:

""No hay medicamentos, no sabemos en dónde están las farmacias del #INSABI , no sabemos cuando lleguen, no podemos dar receta porque nos demandan, no podemos sugerir mejores medicamentos o estudios porque podemos ser demandados""

Un poco largo, sorry!",,,
Revista Fortuna,@RevistaFortuna,2020-12-02T00:14:18.000Z,#ISSSTE se suma a alianza con #IMSS e #INSABI para dar atención médica en #IstmodeTehuantepec https://buff.ly/3lslrHz,,,
"Alto a la Corrupción
#UsaCubreboca",@AngelesTeVi,2020-12-02T00:14:18.000Z,"Replying to 
@martibatresOtro babas 4tero! Cambios? 
- #INSABI de porquería! Sin Medicamentos y con reducción de patologías y de cuadro medicamentos
- Disminución de índices anticorrupción
- Nuevos corruptos 
- Aumento de índices de violencia e inseguridad
- Mayor violación de #DH
- Militarización de ",,,1
Noticias La Portada,@NoticiasLaPort1,2020-12-02T00:14:18.000Z,"RECONOCIMIENTO 

Tras la decisión del Gobernador #DiegoSinhue de no entregar el #SistemadeSalud de #Guanajuato al #INSABI, la SS Federal reconoce a Guanajuato  con Premio Nacional de Calidad 2020 ya que Guanajuato cuenta con uno de los mejores sistemas de salud de todo México.",,,2
transformacionnoticias,@TransfOaxaca,2020-12-02T00:14:18.000Z,"#Salud  #AMLO #INSABI 
El acuerdo se publicó ayer en el Diario Oficial de la FederaciónA partir de hoy, atención gratuita de alta especialidad
Redacción CDMX, 1 DE DICIEMBRE DE 2020.- La pandemia de Covid-19 marcó el segundo año de gobierno. La escalada –que aún no termina– de enfermos y fallecidos trastocó sensiblemente la prestación de …
noticiastransformacion.com",,,
Karen,@karene29,2020-12-02T00:14:18.000Z,"Acabo de ir a uno de los nuevos hospitales del #INSABI y me doy cuenta que el Presidente 
@lopezobrador_
 cumplió su palabra!!!! Atención de primera e instalaciones de vanguardia hospitalaria (en los sueños de López), ya estamos como en #Dinamarca 
#SaludEscandinava",14,57,164
Me Hierve el Chipito,@hierveelchipito,2020-12-02T00:14:18.000Z,"#INSABIQuote Tweet
Don Porfifirio Díaz
@DonPorfifirio
 · Dec 1, 2020
Y fui al IMSS a ver los lujos de Dinamarca y puedo concluir:

Que jodidos están los daneses! ",,,1
Maryanna Gonzalez,@MaryannaGlzS,2020-12-01T15:47:12.000Z,"¡Ah caray! ¿Y el sistema de Salud en como el de Dinamarca, el de Canadá y el de Reino Unido que tendríamos partir de hoy?
¿No me digan que #Lopez nos mintió OTRA VEZ? ¿Al menos saben si funciona bien el #INSABI?
#1DiciembreGIF",,,
José Alberto Ramírez,@JARamdV,2020-12-01T15:47:12.000Z,"¡Hola, #PrimerMundo! 
 = 
 = 
 = 
 = 
 = 
 = 
 = 
 

¡Gracias, ANLO! ¡Ez unonor eztar con 
@lopezobrador_
! 
#EsHoyEsHoy #Dinamarca #Suecia #Noruega #Canadá #ReinoUnido #INSABI #PrimerMundo #4T #MexicoComoDinamarca #México #AMLO #1deDiciembre #Diciembre2020",,3,7
Bad Poet #ConsumeLocal,@MiguelALV8,2020-12-01T15:47:12.000Z,Los mexicanos saliendo del #INSABI el 1° de diciembre del 2020.,,,6
Nacho Sixx,@NachoSixx,2020-12-01T15:47:12.000Z,"Qué emoción!!!
Las filas (tan largas como siempre en el IMSS Xalapa) pero ahora para disfrutar del nuevo modelo de atención al estilo escandinavo...
Aunque creo que eso solo aplica al #insabi 
#Noruega #Dinamarca #InsabiEscandinavo #insabi",,,
Rod•Greco,@RodRGreco,2020-12-01T15:47:12.000Z,"Replying to 
@econokafkaClaro que #MexicoComoDinamarca es una realidad! Aquí el hospital del #INSABI tipo #Dinamarca  ",1,9,23
Neurosurgery Goddess,@AryMarAlz,2020-12-01T15:47:12.000Z,"Hoy 1 de diciembre, le damos la bienvenida al inicio de la vigencia del #insabi, ese sistema de mierda, gracias al cual se van a disminuir las cirugías en nuestro hospital. Gracias 
@lopezobrador_
  eres un bastardo pendejo!!",,,1
Nacho Sixx,@NachoSixx,2020-12-01T15:47:12.000Z,"Godnat alle.  Dansk er nu det officielle sprog Takket være, at vi allerede har et første verdens medicinsk system i dansk stil

Si no entendieron, apúrense a aprender danés para que los atiendan en el nuevo sistema de salud nórdico. 

#salud #Dinamarca #NORUEGA #insabi",,,1
Erik Ortuño,@erik_ortuno,2020-12-01T15:47:12.000Z,"Comentario no pedido tomen nota: El #INSABI no sirve es un elefante 
 blanco de la #4T #Comparte si opinas lo mismo.",,20,31
ENRIQUE MEDRANO I,@enriquemedranoi,2020-12-01T15:47:12.000Z,"Ya me siento en #Londres mañana voy a mi consulta al #insabi  #LopezGobiernoFallido #LopezDestruyendoMexico #LopezCorruptoIneptoQuote Tweet
Chumel Torres
@ChumelTorres
 · Nov 30, 2020
Ya es mañana. ¡Qué nervios!",,,
